,actor_id,subject_type,frame,x,y,w,h,region_id,region_cx,region_cy,area,speed,cluster,is_outlier
53,29.0,Person,19310.0,1039.0,502.0,1114.0,657.0,0.0,0.0,0.0,731898.0,62.369864518050704,1,False
54,32.0,Person,19310.0,1090.0,512.0,1186.0,637.0,0.0,0.0,0.0,755482.0,51.97114584074513,1,False
55,29.0,Person,13267.0,618.0,848.0,717.0,1008.0,0.0,0.0,0.0,722736.0,579.378977871997,1,False
56,39.0,Push_Pulled_Object,13267.0,667.0,880.0,742.0,982.0,39.0,705.3,931.5,728644.0,58.52349955359813,2,False
57,29.0,Person,19240.0,1032.0,514.0,1106.0,666.0,0.0,0.0,0.0,736596.0,516.895540704309,1,False
58,39.0,Push_Pulled_Object,19240.0,1076.0,566.0,1143.0,653.0,39.0,1109.68,610.045,746379.0,68.11754546370561,2,False
59,5001.0,Other,4637.0,512.0,687.0,541.0,747.0,5001.0,525.75,717.25,404127.0,576.8335981892872,3,False
60,11.0,Person,4637.0,506.0,620.0,595.0,764.0,0.0,0.0,0.0,454580.0,67.26812023536856,1,False
61,29.0,Person,18916.0,608.0,840.0,706.0,1010.0,0.0,0.0,0.0,713060.0,242.49536078036627,1,False
62,39.0,Push_Pulled_Object,18916.0,677.0,878.0,732.0,983.0,39.0,704.5,930.5,719556.0,78.77182237323191,2,False
63,12.0,Person,3372.0,488.0,541.0,554.0,669.0,0.0,0.0,0.0,370626.0,386.3806413370111,1,False
64,5.0,Vehicle,3372.0,333.0,481.0,606.0,641.0,5.0,469.88700000000006,561.3634999999999,388446.0,166.20770138594662,4,False
65,12.0,Person,3560.0,530.0,541.0,597.0,669.0,0.0,0.0,0.0,399393.0,205.93445559206447,1,False
66,5.0,Vehicle,3560.0,330.0,480.0,604.0,640.0,5.0,467.765,560.892,386560.0,209.0956718825141,4,False
67,28.0,Person,13048.0,1386.0,329.0,1453.0,388.0,0.0,0.0,0.0,563764.0,1066.7412994723695,1,False
68,27.0,Vehicle,13048.0,1325.0,354.0,1626.0,533.0,0.0,0.0,0.0,866658.0,65.92419889539804,4,False
69,12.0,Person,3463.0,525.0,524.0,605.0,658.0,0.0,0.0,0.0,398090.0,817.8630692236935,1,False
70,5.0,Vehicle,3463.0,332.0,481.0,605.0,641.0,5.0,468.8595,561.1355,387805.0,197.7321420508057,4,False
71,15.0,Person,3102.0,1341.0,397.0,1394.0,453.0,0.0,0.0,0.0,631482.0,1012.4904937825344,1,False
72,14.0,Vehicle,3102.0,1250.0,440.0,1573.0,605.0,0.0,0.0,0.0,951665.0,100.64790112068906,4,False
73,19.0,Person,9970.0,997.0,597.0,1058.0,666.0,0.0,0.0,0.0,704628.0,297.75493278869453,1,False
74,26.0,Vehicle,9970.0,797.0,541.0,1061.0,784.0,0.0,0.0,0.0,831824.0,207.69207977195472,4,False
75,32.0,Person,18996.0,1304.0,488.0,1365.0,536.0,0.0,0.0,0.0,731640.0,509.7626898861861,1,False
76,3.0,Vehicle,18996.0,1214.0,504.0,1531.0,717.0,3.0,1373.1,610.6955,1097727.0,91.41115905621152,4,False
77,12.0,Person,3550.0,528.0,538.0,594.0,666.0,0.0,0.0,0.0,395604.0,686.842048800159,1,False
78,13.0,Prop,3550.0,528.0,556.0,564.0,601.0,13.0,546.7,579.0,338964.0,18.0,5,False
79,12.0,Person,3550.0,528.0,538.0,594.0,666.0,0.0,0.0,0.0,395604.0,18.0,1,False
80,13.0,Prop,3550.0,528.0,556.0,564.0,601.0,13.0,546.7,579.0,338964.0,18.0,5,False
81,16.0,Person,5482.0,1.0,678.0,45.0,755.0,0.0,0.0,0.0,33975.0,540.9371497688063,1,False
82,17.0,Prop,5482.0,2.0,670.0,28.0,710.0,0.0,0.0,0.0,19880.0,8.06225774829855,5,False
83,20.0,Prop,10021.0,1013.0,608.0,1058.0,645.0,0.0,0.0,0.0,682410.0,1012.899303978436,5,False
84,19.0,Person,10021.0,1020.0,597.0,1072.0,655.0,0.0,0.0,0.0,702160.0,13.038404810405298,1,False
85,21.0,Person,10046.0,1080.0,549.0,1178.0,677.0,0.0,0.0,0.0,797506.0,76.83749084919418,1,False
86,20.0,Prop,10046.0,1070.0,599.0,1108.0,636.0,20.0,1089.86,618.214,704688.0,50.99019513592785,5,False
87,32.0,Person,19160.0,1221.0,485.0,1282.0,562.0,0.0,0.0,0.0,720484.0,189.20095137181525,1,False
88,33.0,Prop,19160.0,1213.0,509.0,1261.0,562.0,0.0,0.0,0.0,708682.0,25.29822128134704,5,False
89,22.0,Push_Pulled_Object,10234.0,1112.0,597.0,1169.0,693.0,22.0,1140.665,645.333,810117.0,133.9589489358587,2,False
90,21.0,Person,10234.0,1095.0,574.0,1202.0,705.0,0.0,0.0,0.0,847410.0,28.600699292150185,1,False
91,29.0,Person,18982.0,626.0,837.0,725.0,1008.0,0.0,0.0,0.0,730800.0,537.7080992508854,1,False
92,39.0,Push_Pulled_Object,18982.0,673.0,880.0,737.0,985.0,39.0,705.423,932.654,725945.0,63.702433234531945,2,False
93,15.0,Person,3285.0,1282.0,378.0,1349.0,469.0,0.0,0.0,0.0,632681.0,789.2306380266798,1,False
94,34.0,Push_Pulled_Object,3285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,False
95,22.0,Push_Pulled_Object,9519.0,0.0,717.0,41.0,789.0,0.0,0.0,0.0,32349.0,0.0,7,False
96,21.0,Person,9519.0,20.0,646.0,96.0,786.0,0.0,0.0,0.0,75456.0,73.76313442364011,1,False
97,39.0,Push_Pulled_Object,12777.0,0.0,806.0,34.0,876.0,0.0,0.0,0.0,29784.0,161.24515496597098,7,False
98,29.0,Person,12777.0,9.0,722.0,98.0,880.0,29.0,54.124995,801.7855,86240.0,84.48076704197234,1,False
99,29.0,Person,19359.0,1034.0,522.0,1109.0,677.0,0.0,0.0,0.0,750793.0,1044.3299287102711,1,False
100,39.0,Push_Pulled_Object,19359.0,1075.0,571.0,1142.0,658.0,39.0,1108.85,614.9,751436.0,63.89053137985315,2,False
101,5.0,Vehicle,2033.0,349.0,486.0,620.0,644.0,5.0,484.9475,565.3425,399280.0,730.9589591762317,4,False
102,9.0,Person,2033.0,386.0,528.0,426.0,610.0,0.0,0.0,0.0,259860.0,55.97320787662612,1,False
103,15.0,Person,3008.0,1402.0,424.0,1456.0,480.0,0.0,0.0,0.0,698880.0,1021.308964026068,1,False
104,14.0,Vehicle,3008.0,1250.0,440.0,1573.0,605.0,0.0,0.0,0.0,951665.0,152.8397853963424,4,False
105,18.0,Person,9288.0,1475.0,367.0,1511.0,389.0,0.0,0.0,0.0,587779.0,236.54597861726583,1,False
106,27.0,Vehicle,9288.0,1338.0,362.0,1616.0,528.0,0.0,0.0,0.0,853248.0,137.09121051329294,4,False
107,19.0,Person,9461.0,944.0,637.0,1005.0,690.0,0.0,0.0,0.0,693450.0,480.4799683649673,1,False
108,26.0,Vehicle,9461.0,797.0,541.0,1061.0,784.0,0.0,0.0,0.0,831824.0,175.5704986607944,4,False
109,32.0,Person,18880.0,1363.0,504.0,1416.0,544.0,0.0,0.0,0.0,770304.0,567.2080746956975,1,False
110,3.0,Vehicle,18880.0,1215.0,504.0,1530.0,717.0,3.0,1373.05,610.6,1097010.0,148.0,4,False
111,0.0,Person,19921.0,770.0,512.0,810.0,562.0,0.0,0.0,0.0,455220.0,445.0719043031137,1,False
112,4.0,Vehicle,19921.0,610.0,472.0,869.0,642.0,0.0,0.0,0.0,557898.0,164.92422502470643,4,False
113,9.0,Person,3844.0,386.0,528.0,434.0,605.0,0.0,0.0,0.0,262570.0,230.89391503458896,1,False
114,5.0,Vehicle,3844.0,327.0,479.0,601.0,640.0,5.0,464.559,560.1795,384640.0,76.69419795525604,4,False
115,14.0,Vehicle,6069.0,1242.0,434.0,1565.0,600.0,0.0,0.0,0.0,939000.0,916.1058890761482,4,False
116,16.0,Person,6069.0,1396.0,401.0,1446.0,455.0,0.0,0.0,0.0,657930.0,157.4960316960399,1,False
117,19.0,Person,10418.0,995.0,613.0,1067.0,740.0,19.0,1031.5,677.0,789580.0,453.5912256646947,1,False
118,26.0,Vehicle,10418.0,799.0,536.0,1081.0,782.0,26.0,940.5195,659.5535,845342.0,210.5825253908785,4,False
119,28.0,Person,13172.0,1466.0,352.0,1522.0,397.0,0.0,0.0,0.0,604234.0,691.9140119986009,1,False
120,27.0,Vehicle,13172.0,1325.0,354.0,1626.0,533.0,0.0,0.0,0.0,866658.0,141.01418368376991,4,False
121,32.0,Person,19577.0,1370.0,506.0,1424.0,549.0,0.0,0.0,0.0,781776.0,158.52129194527782,1,False
122,3.0,Vehicle,19577.0,1211.0,505.0,1534.0,717.0,3.0,1373.335,611.175,1099878.0,159.00314462299164,4,False
123,9.0,Person,1971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False
124,5.0,Vehicle,1971.0,350.0,486.0,620.0,644.0,5.0,485.643,565.5409999999999,399280.0,0.0,4,False
125,15.0,Person,3067.0,1349.0,394.0,1402.0,450.0,0.0,0.0,0.0,630900.0,1003.2272922922302,1,False
126,14.0,Vehicle,3067.0,1250.0,440.0,1573.0,605.0,0.0,0.0,0.0,951665.0,109.16501271011695,4,False
127,5.0,Vehicle,3623.0,330.0,480.0,603.0,640.0,5.0,467.0535,560.7345,385920.0,920.8691546577072,4,False
128,9.0,Person,3623.0,386.0,528.0,450.0,648.0,0.0,0.0,0.0,291600.0,73.7563556583431,1,False
129,16.0,Person,6037.0,1386.0,405.0,1450.0,464.0,0.0,0.0,0.0,672800.0,1007.53610357148,1,False
130,14.0,Vehicle,6037.0,1242.0,434.0,1565.0,600.0,0.0,0.0,0.0,939000.0,146.8911161370898,4,False
131,19.0,Person,9838.0,1040.0,576.0,1101.0,712.0,0.0,0.0,0.0,783912.0,246.9169900999119,1,False
132,26.0,Vehicle,9838.0,797.0,541.0,1061.0,784.0,0.0,0.0,0.0,831824.0,245.507637355745,4,False
133,19.0,Person,10389.0,987.0,614.0,1062.0,742.0,0.0,0.0,0.0,788004.0,203.54115063052976,1,False
134,26.0,Vehicle,10389.0,799.0,537.0,1079.0,782.0,26.0,939.722,659.7570000000001,843778.0,203.15757431117356,4,False
135,28.0,Person,12975.0,1442.0,338.0,1520.0,413.0,0.0,0.0,0.0,627760.0,673.0898899849856,1,False
136,27.0,Vehicle,12975.0,1325.0,354.0,1626.0,533.0,0.0,0.0,0.0,866658.0,118.0889495253472,4,False
137,28.0,Person,13028.0,1408.0,332.0,1475.0,391.0,0.0,0.0,0.0,576725.0,85.86617494683223,1,False
138,27.0,Vehicle,13028.0,1325.0,354.0,1626.0,533.0,0.0,0.0,0.0,866658.0,85.86617494683223,4,False
139,28.0,Person,13149.0,1448.0,338.0,1514.0,392.0,0.0,0.0,0.0,593488.0,124.03628501370072,1,False
140,27.0,Vehicle,13149.0,1325.0,354.0,1626.0,533.0,0.0,0.0,0.0,866658.0,124.03628501370072,4,False
141,32.0,Person,18963.0,1301.0,480.0,1362.0,528.0,0.0,0.0,0.0,719136.0,128.2653499585917,1,False
142,3.0,Vehicle,18963.0,1214.0,504.0,1531.0,717.0,3.0,1373.085,610.6685,1097727.0,90.24965373894794,4,False
143,32.0,Person,19549.0,1354.0,496.0,1418.0,544.0,0.0,0.0,0.0,771392.0,140.22838514366484,1,False
144,3.0,Vehicle,19549.0,1212.0,505.0,1534.0,717.0,3.0,1373.3249999999998,611.152,1099878.0,142.28492541376264,4,False
145,19.0,Person,9414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False
146,26.0,Vehicle,9414.0,797.0,541.0,1061.0,784.0,0.0,0.0,0.0,831824.0,0.0,4,False
147,9.0,Person,2087.0,389.0,530.0,442.0,637.0,0.0,0.0,0.0,281554.0,408.1482573771448,1,False
148,5.0,Vehicle,2087.0,349.0,486.0,619.0,644.0,5.0,484.341,565.169,398636.0,59.46427498927402,4,False
149,15.0,Person,3032.0,1403.0,406.0,1456.0,457.0,0.0,0.0,0.0,665392.0,1057.0316929969508,1,False
150,14.0,Vehicle,3032.0,1250.0,440.0,1573.0,605.0,0.0,0.0,0.0,951665.0,156.7322557739791,4,False
151,14.0,Vehicle,3230.0,1250.0,440.0,1573.0,605.0,0.0,0.0,0.0,951665.0,0.0,4,False
152,15.0,Person,3230.0,1333.0,370.0,1400.0,453.0,0.0,0.0,0.0,634200.0,108.57716150277643,1,False
153,5.0,Vehicle,3895.0,326.0,479.0,601.0,640.0,5.0,463.983,560.052,384640.0,1012.882026694126,4,False
154,9.0,Person,3895.0,397.0,522.0,432.0,584.0,0.0,0.0,0.0,252288.0,83.00602387778854,1,False
155,18.0,Person,9317.0,1461.0,336.0,1517.0,397.0,0.0,0.0,0.0,602249.0,1080.13517672558,1,False
156,27.0,Vehicle,9317.0,1338.0,362.0,1616.0,528.0,0.0,0.0,0.0,853248.0,125.7179382586272,4,False
157,26.0,Vehicle,9513.0,797.0,541.0,1061.0,784.0,0.0,0.0,0.0,831824.0,569.8438382574651,4,False
158,19.0,Person,9513.0,984.0,610.0,1050.0,698.0,0.0,0.0,0.0,732900.0,199.3238570768688,1,False
159,19.0,Person,10084.0,1061.0,585.0,1109.0,713.0,0.0,0.0,0.0,790717.0,80.95677859203639,1,False
160,26.0,Vehicle,10084.0,797.0,540.0,1065.0,783.0,26.0,931.3365,661.902,833895.0,267.8077668776617,4,False
161,28.0,Person,13098.0,1402.0,336.0,1469.0,389.0,0.0,0.0,0.0,571441.0,638.4676969119112,1,False
162,27.0,Vehicle,13098.0,1325.0,354.0,1626.0,533.0,0.0,0.0,0.0,866658.0,79.07591289387686,4,False
163,32.0,Person,18886.0,1346.0,501.0,1408.0,541.0,0.0,0.0,0.0,761728.0,148.492424049175,1,False
164,3.0,Vehicle,18886.0,1215.0,504.0,1530.0,717.0,3.0,1373.05,610.605,1097010.0,131.03434664239754,4,False
165,32.0,Person,19468.0,1304.0,485.0,1368.0,533.0,0.0,0.0,0.0,729144.0,91.00549433962765,1,False
166,3.0,Vehicle,19468.0,1212.0,505.0,1534.0,717.0,3.0,1373.29,611.085,1099878.0,94.14881836751856,4,False
167,0.0,Person,19946.0,770.0,482.0,824.0,562.0,0.0,0.0,0.0,463088.0,442.5980117442915,1,False
168,4.0,Vehicle,19946.0,610.0,472.0,869.0,642.0,0.0,0.0,0.0,557898.0,160.312195418814,4,False
169,19.0,Person,10469.0,946.0,630.0,992.0,686.0,19.0,969.4,658.6,680512.0,371.2950309390095,1,False
170,26.0,Vehicle,10469.0,800.0,536.0,1083.0,782.0,26.0,941.9225,659.1945000000001,846906.0,173.64331256918592,4,False
171,20.0,Prop,10069.0,1088.0,597.0,1126.0,639.0,20.0,1107.86,618.0,719514.0,294.3891981714003,5,False
172,21.0,Person,10069.0,1080.0,554.0,1178.0,677.0,0.0,0.0,0.0,797506.0,43.73785545725808,1,False
173,22.0,Push_Pulled_Object,10069.0,1110.0,596.0,1160.0,692.0,22.0,1135.0,644.0,802720.0,51.61395160225576,2,False
174,32.0,Person,19236.0,1120.0,514.0,1186.0,637.0,0.0,0.0,0.0,755482.0,82.60750571225353,1,False
175,33.0,Prop,19236.0,1104.0,568.0,1152.0,621.0,0.0,0.0,0.0,715392.0,56.32051136131489,5,False
176,39.0,Push_Pulled_Object,19236.0,1073.0,569.0,1140.0,655.0,39.0,1106.64,612.7145,746700.0,31.016124838541646,2,False
177,12.0,Person,3203.0,370.0,594.0,456.0,730.0,0.0,0.0,0.0,332880.0,703.4443830183023,1,False
178,12.0,Person,3274.0,405.0,573.0,488.0,709.0,0.0,0.0,0.0,345992.0,40.8166632639171,1,False
179,12.0,Person,3368.0,482.0,541.0,549.0,669.0,0.0,0.0,0.0,367281.0,83.38465086573187,1,False
180,12.0,Person,3733.0,476.0,549.0,541.0,685.0,12.0,508.889,617.0,370585.0,10.0,1,False
181,29.0,Person,13229.0,601.0,853.0,700.0,1038.0,0.0,0.0,0.0,726600.0,328.6959080974389,1,False
182,29.0,Person,19236.0,1024.0,520.0,1098.0,672.0,0.0,0.0,0.0,737856.0,538.3474714345745,1,False
183,11.0,Person,4868.0,134.0,692.0,218.0,859.0,11.0,176.5,776.0845,187262.0,906.4678703627612,1,False
184,21.0,Person,9913.0,1101.0,533.0,1165.0,680.0,0.0,0.0,0.0,792200.0,979.9846937580198,1,False
185,18.0,Person,9288.0,1475.0,367.0,1511.0,389.0,0.0,0.0,0.0,587779.0,409.1845549382333,1,False
186,19.0,Person,9461.0,944.0,637.0,1005.0,690.0,0.0,0.0,0.0,693450.0,595.7021067614248,1,False
187,19.0,Person,9652.0,1021.0,522.0,1062.0,597.0,0.0,0.0,0.0,634014.0,138.3979768638256,1,False
188,19.0,Person,9883.0,1045.0,586.0,1106.0,722.0,0.0,0.0,0.0,798532.0,68.35202996254024,1,False
189,19.0,Person,10209.0,1001.0,614.0,1059.0,742.0,0.0,0.0,0.0,785778.0,52.15361924162119,1,False
190,9.0,Person,2030.0,389.0,528.0,426.0,610.0,0.0,0.0,0.0,259860.0,618.0129448482451,1,False
191,9.0,Person,2970.0,439.0,559.0,503.0,679.0,0.0,0.0,0.0,341537.0,58.83026432033091,1,False
192,9.0,Person,3406.0,448.0,557.0,512.0,680.0,0.0,0.0,0.0,348160.0,9.219544457292889,1,False
193,9.0,Person,3626.0,386.0,528.0,450.0,648.0,0.0,0.0,0.0,291600.0,68.4470598345904,1,False
194,9.0,Person,3727.0,405.0,536.0,461.0,637.0,0.0,0.0,0.0,293657.0,20.615528128088304,1,False
195,32.0,Person,18880.0,1363.0,504.0,1416.0,544.0,0.0,0.0,0.0,770304.0,958.5342977692555,1,False
196,32.0,Person,18929.0,1312.0,485.0,1373.0,528.0,0.0,0.0,0.0,724944.0,54.42425929675111,1,False
197,32.0,Person,19226.0,1128.0,509.0,1189.0,634.0,0.0,0.0,0.0,753826.0,185.5586160758912,1,False
198,32.0,Person,19550.0,1357.0,498.0,1421.0,546.0,0.0,0.0,0.0,775866.0,229.2640399190418,1,False
199,6.0,Person,0.0,349.0,709.0,410.0,850.0,0.0,0.0,0.0,348500.0,1029.847076026339,1,False
200,6.0,Person,1198.0,328.0,706.0,402.0,856.0,0.0,0.0,0.0,344112.0,21.213203435596427,1,False
201,6.0,Person,7775.0,424.0,664.0,488.0,800.0,0.0,0.0,0.0,390400.0,104.78549517943787,1,False
202,6.0,Person,9263.0,1525.0,1.0,1545.0,32.0,6.0,1535.645,16.5,49440.0,1285.212044761486,1,False
203,1.0,Person,8372.0,1030.0,265.0,1072.0,367.0,0.0,0.0,0.0,393424.0,561.0,1,False
204,1.0,Person,9201.0,1486.0,1.0,1503.0,34.0,1.0,1495.32,17.70585,51102.0,526.9079616024036,1,False
205,1.0,Person,9460.0,1603.0,1.0,1635.0,37.0,0.0,0.0,0.0,60495.0,117.0,1,False
206,10.0,Person,4824.0,165.0,667.0,246.0,795.0,10.0,205.643,731.143,195570.0,1584.7397262642216,1,False
207,10.0,Person,4914.0,273.0,695.0,341.0,832.0,10.0,307.5,763.5,283712.0,111.57060544785082,1,False
208,16.0,Person,5645.0,553.0,550.0,632.0,695.0,0.0,0.0,0.0,439240.0,315.3173005085512,1,False
209,16.0,Person,5716.0,464.0,601.0,554.0,740.0,0.0,0.0,0.0,409960.0,102.5768004960186,1,False
210,16.0,Person,6025.0,1384.0,402.0,1450.0,464.0,0.0,0.0,0.0,672800.0,941.2762612538362,1,False
211,28.0,Person,12980.0,1456.0,341.0,1533.0,416.0,0.0,0.0,0.0,637728.0,94.36630754670864,1,False
212,15.0,Person,3008.0,1402.0,424.0,1456.0,480.0,0.0,0.0,0.0,698880.0,99.02019995940222,1,False
213,15.0,Person,3074.0,1335.0,396.0,1388.0,452.0,0.0,0.0,0.0,627376.0,72.61542535852834,1,False
214,0.0,Person,19921.0,770.0,512.0,810.0,562.0,0.0,0.0,0.0,455220.0,576.7850552848955,1,False
215,7.0,Person,0.0,276.0,688.0,345.0,845.0,0.0,0.0,0.0,291525.0,524.4158655113325,1,False
216,7.0,Person,5110.0,267.0,729.0,344.0,883.0,7.0,306.365,806.0,303752.0,41.97618372363071,1,False
217,7.0,Person,7806.0,348.0,669.0,422.0,822.0,7.0,385.867,745.7,346884.0,100.80178569846863,1,False
218,7.0,Person,9209.0,1494.0,0.0,1518.0,38.0,7.0,1506.3200000000002,19.454505,57684.0,1326.9804067882842,1,False
219,16.0,Person,5482.0,1.0,678.0,45.0,755.0,0.0,0.0,0.0,33975.0,1639.7356494264557,1,False
220,16.0,Person,5900.0,754.0,520.0,832.0,653.0,0.0,0.0,0.0,543296.0,769.3978164772759,1,False
221,28.0,Person,12783.0,351.0,641.0,458.0,791.0,0.0,0.0,0.0,362278.0,420.77309799938496,1,False
222,2.0,Person,1820.0,1747.0,63.0,1784.0,144.0,2.0,1765.635,104.22715,256896.0,1510.9268678529745,1,False
223,29.0,Person,13882.0,634.0,834.0,730.0,1005.0,0.0,0.0,0.0,733650.0,1353.9608561550071,1,False
224,29.0,Person,14323.0,634.0,834.0,730.0,1005.0,0.0,0.0,0.0,733650.0,0.0,1,False
225,29.0,Person,15021.0,637.0,834.0,728.0,1005.0,0.0,0.0,0.0,731640.0,3.0,1,False
226,31.0,Person,17287.0,192.0,632.0,301.0,792.0,0.0,0.0,0.0,238392.0,488.7013402887289,1,False
227,31.0,Person,17738.0,1266.0,306.0,1352.0,448.0,0.0,0.0,0.0,605696.0,1122.3867426159309,1,False
228,26.0,Vehicle,10820.0,853.0,488.0,1136.0,741.0,0.0,0.0,0.0,841776.0,451.3236089548164,4,False
229,26.0,Vehicle,11222.0,1178.0,428.0,1486.0,618.0,0.0,0.0,0.0,918348.0,330.49205739321485,4,False
230,26.0,Vehicle,11666.0,1554.0,0.0,1669.0,66.0,0.0,0.0,0.0,110154.0,569.7016763184043,4,False
